,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.4,3.2,3.7,1.8,0.9,0.0,0.0,0.0,0.0
5,0.2,0.0,0.1,0.3,1.8,13.2,31.3,17.7,6.6,1.4,0.0,0.1,0.3
6,0.2,0.1,0.1,0.1,0.9,11.3,52.7,44.5,14.1,3.6,0.8,0.0,0.6
7,0.1,0.1,0.1,0.4,0.9,4.5,39.4,81.0,42.3,13.8,2.7,0.7,1.0
8,0.0,0.0,0.0,0.2,0.0,2.0,8.0,37.5,33.6,13.4,3.2,0.8,0.3
9,0.0,0.0,0.0,0.0,0.0,0.2,2.1,14.0,29.5,19.2,4.9,1.5,0.6
10,0.0,0.0,0.0,0.0,0.1,0.0,1.5,6.2,13.5,9.3,6.0,2.1,1.3
11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.2,1.1,5.1,2.3,0.1,0.1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.4,2.2,1.0,0.2,1.9
