,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.3,3.8,3.8,1.1,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.4,1.8,14.0,31.1,17.0,6.8,1.1,0.2,0.0,0.6
6,0.2,0.0,0.2,0.3,1.0,10.3,56.4,42.3,13.2,3.2,0.9,0.6,0.4
7,0.5,0.0,0.1,0.0,0.5,4.3,43.7,81.5,38.3,13.6,3.2,0.6,0.7
8,0.0,0.0,0.0,0.2,0.0,1.7,9.6,37.2,33.6,12.4,3.8,0.5,0.0
9,0.0,0.0,0.0,0.0,0.0,0.3,1.7,15.2,28.5,18.9,5.3,1.7,0.4
10,0.0,0.0,0.0,0.0,0.0,0.1,1.0,7.2,12.4,9.5,5.9,2.8,1.1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,1.3,4.5,2.3,0.3,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,1.9,0.9,0.3,2.0
