,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.1,0.4,3.8,3.6,1.1,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.2,2.5,14.7,32.9,14.0,7.6,0.5,0.2,0.1,0.3
6,0.3,0.0,0.0,0.4,1.4,11.4,56.3,43.2,12.2,2.7,0.1,0.1,0.9
7,0.5,0.0,0.0,0.2,0.8,4.3,40.6,84.8,37.1,14.1,3.0,0.6,1.0
8,0.0,0.0,0.0,0.0,0.1,1.9,8.2,36.6,33.6,14.3,3.2,0.9,0.2
9,0.0,0.0,0.0,0.0,0.0,0.1,1.4,14.7,29.4,18.9,4.4,2.4,0.7
10,0.0,0.0,0.0,0.0,0.0,0.1,1.1,8.5,10.3,11.4,4.3,2.5,1.8
11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.4,5.1,2.1,0.1,0.2
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,2.6,0.6,0.0,2.0
