,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.1,0.2,3.8,3.4,1.3,1.1,0.1,0.0,0.0,0.0
5,0.0,0.0,0.0,0.5,1.5,12.3,34.3,14.7,7.9,1.1,0.1,0.0,0.6
6,0.1,0.1,0.3,0.1,0.8,11.1,56.8,43.4,11.9,3.3,0.5,0.1,0.5
7,0.3,0.0,0.1,0.1,0.6,5.5,40.8,80.9,40.7,13.2,3.7,0.3,0.8
8,0.0,0.0,0.1,0.0,0.1,1.6,8.2,37.3,33.7,13.4,3.6,0.9,0.1
9,0.0,0.0,0.0,0.0,0.0,0.0,2.6,13.9,29.5,17.6,6.0,2.1,0.3
10,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.7,12.4,9.9,5.5,2.9,0.9
11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.7,4.5,2.3,0.4,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,2.3,0.6,0.2,1.8
