,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.2,0.5,3.9,2.7,1.6,0.9,0.1,0.1,0.0,0.0
5,0.4,0.0,0.1,0.3,2.7,13.6,30.8,17.0,5.8,1.7,0.2,0.0,0.4
6,0.4,0.0,0.1,0.6,2.5,13.9,49.0,44.2,14.4,2.6,0.5,0.3,0.5
7,0.6,0.2,0.5,0.5,1.3,8.8,43.3,75.2,39.1,13.4,3.0,0.3,0.8
8,0.3,0.0,0.0,0.0,0.6,2.5,12.2,36.6,31.9,11.0,2.7,0.8,0.4
9,0.0,0.0,0.0,0.0,0.1,0.6,3.6,17.1,25.2,17.7,5.4,1.8,0.5
10,0.0,0.0,0.0,0.1,0.0,0.3,1.2,8.2,13.4,8.3,5.0,3.1,0.4
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,2.2,3.1,2.3,0.8,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.9,1.6,0.5,0.5,1.5
