,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0
4,0.3,0.1,0.2,0.6,0.7,3.6,2.3,1.6,0.5,0.1,0.0,0.0,0.0
5,2.0,0.1,0.9,1.9,4.1,13.9,24.9,15.1,6.8,2.4,0.1,0.2,0.6
6,1.7,0.7,0.8,3.7,6.1,15.5,38.8,35.5,17.1,4.5,2.0,1.5,1.1
7,3.2,0.3,1.8,1.8,3.9,13.8,39.8,55.5,38.1,17.5,6.4,2.6,2.3
8,1.5,0.1,0.1,1.1,1.1,4.9,14.6,26.4,24.3,14.7,5.4,2.7,2.1
9,0.3,0.1,0.1,0.2,0.7,2.1,5.5,13.7,21.1,15.4,7.5,3.3,2.0
10,0.2,0.1,0.2,0.3,0.2,0.8,2.3,6.3,8.4,8.9,6.8,3.2,2.3
11,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.9,2.4,2.0,2.1,1.2,0.6
12,0.0,0.0,0.0,0.0,0.0,0.3,0.2,1.3,1.1,0.7,0.8,1.1,1.5
