,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.4,0.0,0.1,0.0,0.0,0.1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
4,0.2,0.0,0.3,0.3,1.0,2.4,2.8,1.6,0.9,0.2,0.0,0.1,0.2
5,1.3,0.2,0.6,1.3,5.6,14.5,19.9,16.2,8.1,3.1,1.4,0.3,0.5
6,4.8,0.3,1.6,3.4,4.7,16.8,34.7,32.3,16.8,7.1,2.3,1.4,2.8
7,7.3,0.2,1.2,2.3,6.1,14.0,36.1,50.1,36.6,19.4,6.6,2.2,4.9
8,2.3,0.3,0.4,1.0,1.4,5.3,15.0,26.7,23.7,11.1,5.9,2.5,3.4
9,0.6,0.0,0.3,0.5,0.8,2.5,7.1,15.5,18.2,12.2,9.9,2.7,1.7
10,0.2,0.0,0.0,0.4,0.3,0.7,2.7,6.9,10.7,8.5,4.2,3.8,1.6
11,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.9,2.6,2.2,1.8,1.0,0.9
12,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.8,1.2,0.9,1.5,0.8,1.2
