,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0
4,0.4,0.0,0.2,0.3,1.7,3.0,2.4,1.1,0.5,0.2,0.2,0.0,0.0
5,1.6,0.9,0.9,2.3,5.9,14.5,21.9,15.1,6.4,2.0,0.6,0.2,0.7
6,3.4,0.6,2.0,2.8,6.9,19.5,32.3,33.3,16.6,5.9,2.7,1.4,1.6
7,4.9,0.8,1.1,3.5,6.1,14.3,37.3,47.6,38.1,19.8,8.6,2.3,2.6
8,3.7,0.3,0.5,1.0,1.3,5.0,12.2,21.9,25.6,15.9,6.2,2.4,3.0
9,0.2,0.0,0.4,1.0,0.5,1.6,4.4,12.3,18.8,16.6,9.1,5.0,2.1
10,0.3,0.1,0.1,0.8,0.6,1.0,3.0,5.1,8.8,7.6,5.9,4.0,2.7
11,0.0,0.0,0.0,0.1,0.0,0.3,0.5,0.9,1.5,2.4,2.0,1.2,1.1
12,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.9,0.7,0.7,1.5,1.0,1.5
