,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,0.2,0.2,0.0,0.1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.0,0.1,0.0,0.0
5,0.0,0.0,0.0,0.0,0.1,0.2,4.2,9.8,7.7,0.7,0.2,0.1,0.0
6,0.0,0.0,0.0,0.1,0.3,2.5,9.0,39.7,32.9,10.6,2.3,0.4,0.2
7,0.1,0.0,0.1,0.0,0.5,1.8,12.1,50.3,74.9,31.6,7.6,2.3,0.7
8,0.1,0.0,0.0,0.0,0.0,0.5,5.0,29.2,47.3,27.0,5.6,0.9,0.4
9,0.2,0.0,0.0,0.1,0.0,0.7,3.0,11.9,31.2,32.1,9.6,4.2,2.0
10,0.0,0.0,0.0,0.1,0.0,0.0,0.4,3.2,15.6,21.7,10.3,2.6,0.1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,5.0,11.3,10.6,5.2,0.8
12,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,3.6,8.1,5.8,0.6,2.4
