,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.8,1.1,0.3,0.1,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
5,0.0,0.2,0.2,0.2,0.1,0.3,3.1,8.0,9.3,1.5,0.1,0.0,0.0
6,0.8,0.3,0.3,0.8,0.3,2.1,9.1,30.8,39.9,11.0,1.6,0.5,0.5
7,0.9,0.1,0.1,1.0,1.3,2.3,10.2,47.3,78.1,31.0,6.6,2.3,0.8
8,0.3,0.0,0.1,0.3,0.5,0.4,4.7,25.9,48.2,27.8,6.0,1.0,0.8
9,0.1,0.0,0.1,0.2,0.6,0.8,2.2,8.5,33.7,32.4,9.7,3.9,2.8
10,0.3,0.0,0.2,0.0,0.0,0.0,0.5,3.1,15.5,20.2,10.9,2.8,0.5
11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.2,6.1,12.3,9.2,4.2,1.9
12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,9.4,4.6,1.3,2.9
