,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.1,0.2,0.1,0.8,1.0,0.6,0.2,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.1,0.0,0.2,0.6,3.0,9.9,7.9,1.2,0.1,0.0,0.0
6,0.0,0.0,0.0,0.0,0.4,3.3,11.1,38.5,33.1,8.8,2.4,0.2,0.2
7,0.3,0.1,0.1,0.5,0.8,3.9,11.7,53.2,73.0,27.7,7.9,2.2,0.6
8,0.0,0.0,0.0,0.1,0.6,1.1,4.5,29.1,48.9,25.4,4.9,0.8,0.6
9,0.2,0.0,0.1,0.4,0.1,0.7,3.7,9.6,30.5,33.1,10.8,4.1,1.7
10,0.0,0.0,0.0,0.0,0.1,0.5,0.3,3.3,14.7,21.1,10.6,2.9,0.5
11,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.3,4.8,10.9,11.0,5.1,1.3
12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,3.0,8.4,5.7,0.7,2.7
