,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.2,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.3,3.7,9.3,8.0,1.7,0.0,0.0,0.0
6,0.0,0.1,0.1,0.0,0.1,2.0,9.4,39.5,34.0,10.6,1.7,0.5,0.0
7,0.2,0.0,0.0,0.1,0.1,1.6,11.4,54.7,75.2,29.6,6.3,2.2,0.6
8,0.0,0.0,0.0,0.0,0.0,0.1,4.8,28.7,48.3,28.6,4.9,0.4,0.2
9,0.1,0.0,0.0,0.1,0.2,0.2,3.1,10.2,32.1,33.2,9.9,4.7,1.2
10,0.0,0.0,0.0,0.0,0.0,0.3,0.9,3.2,14.9,20.6,11.6,2.1,0.4
11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.6,4.7,10.9,10.6,5.5,1.2
12,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,2.2,9.2,6.0,1.0,2.3
