,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.7,0.4,0.2,0.0,0.1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.1,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.1,0.6,4.3,10.3,6.5,1.0,0.2,0.0,0.0
6,0.0,0.0,0.0,0.0,0.4,2.1,9.9,41.6,32.1,9.3,2.1,0.3,0.2
7,0.2,0.0,0.1,0.0,0.4,1.9,12.2,53.3,76.3,27.6,6.8,2.2,1.0
8,0.0,0.0,0.0,0.1,0.0,0.5,5.3,29.2,49.4,25.1,4.9,1.2,0.3
9,0.2,0.0,0.1,0.0,0.3,0.3,2.6,13.3,32.3,30.5,10.5,3.5,1.4
10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.9,16.6,20.2,10.0,2.5,0.4
11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,6.7,10.5,10.1,5.3,0.6
12,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,4.3,8.3,5.0,0.5,2.5
