100,1560.8734
200,574.3235
300,287.17
400,195.3365
500,488.776
600,106.8585
700,82.2248
800,66.495
900,34.1505
1000,56.3992
1100,31.433
1200,54.2946
1300,52.4361
1400,48.5802
1500,52.6481
1600,91.5261
1700,59.8768
1800,32.9423
1900,49.5019
2000,40.8026
2100,76.2263
2200,44.3827
2300,30.4558
2400,85.7743
2514,33.2959
