,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,3.5,3.0,1.5,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,1.5,15.0,30.5,15.5,6.0,2.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.5,1.0,17.0,46.5,43.5,13.5,4.5,0.5,0.0,0.0
7,1.0,0.0,0.0,0.0,1.0,10.5,45.0,66.5,44.0,13.0,3.5,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,2.0,13.0,34.0,29.5,12.0,4.5,1.0,1.0
9,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.5,27.5,15.0,5.0,1.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,9.5,6.0,3.0,1.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.5,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.0,2.0
