,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,3.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0
5,0.5,0.0,0.0,0.0,2.0,13.0,29.5,18.0,8.5,2.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,1.0,14.0,44.5,45.0,16.0,5.5,1.0,0.5,0.0
7,1.0,0.0,0.0,0.5,1.0,8.0,38.5,69.0,43.5,15.5,3.0,1.0,2.5
8,0.0,0.0,0.0,0.0,0.0,2.0,10.0,36.5,31.0,12.5,5.0,2.0,1.0
9,0.0,0.0,0.0,0.0,0.0,0.0,4.5,15.5,24.0,18.5,5.0,2.0,0.5
10,0.0,0.0,0.0,0.0,0.0,0.5,2.0,6.0,12.5,9.0,5.5,3.0,1.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,3.0,2.0,1.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0
