,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,2.0,12.0,31.0,16.0,6.0,2.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,1.0,9.5,51.0,45.5,15.0,3.5,0.5,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,4.5,42.5,74.0,41.5,17.5,3.0,1.0,1.0
8,0.0,0.0,0.0,0.0,0.0,2.0,10.5,36.5,33.0,12.0,3.0,1.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,26.5,17.0,5.5,2.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0,12.5,8.5,5.5,2.5,1.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4.0,2.5,0.5,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,1.0,0.0,2.0
