,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,1.0,2.0,2.5,1.5,1.0,0.0,0.0,0.0,0.0
5,1.0,0.0,0.0,1.0,6.0,14.0,18.0,15.5,7.0,2.5,0.5,0.0,0.5
6,4.0,0.0,1.0,3.5,4.0,17.5,33.0,30.0,15.5,7.0,1.5,1.0,2.5
7,6.5,0.0,1.0,2.5,4.0,14.0,34.0,49.5,34.5,17.5,6.0,1.5,4.5
8,1.0,0.0,0.0,1.0,1.5,5.0,15.5,25.0,24.5,11.5,5.5,2.5,3.0
9,0.0,0.0,0.0,0.0,1.0,2.5,6.5,16.5,19.5,12.0,9.5,2.5,1.0
10,0.0,0.0,0.0,0.0,0.0,0.5,3.0,7.5,12.0,9.0,4.5,3.5,1.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,2.0,2.0,0.5,0.5
12,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.5,0.5,1.0
