100,33.5139
200,33.4856
300,33.5266
400,33.5403
500,32.3297
600,32.6489
700,32.1579
800,32.1293
900,32.1125
1000,32.1748
1100,31.929
1200,33.5671
1300,31.8101
1400,32.2696
1500,32.0279
1600,32.1601
1700,32.1497
1800,32.1974
1900,33.5231
2000,33.5613
2100,32.0715
2200,32.1234
2300,33.5646
2400,32.1677
2514,31.8502
