100,5.7891
200,5.7867
300,5.7902
400,5.7914
500,5.6859
600,5.7139
700,5.6708
800,5.6683
900,5.6668
1000,5.6723
1100,5.6506
1200,5.7937
1300,5.64
1400,5.6806
1500,5.6593
1600,5.671
1700,5.6701
1800,5.6743
1900,5.7899
2000,5.7932
2100,5.6632
2200,5.6678
2300,5.7935
2400,5.6717
2514,5.6436
