,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.7,2.0,1.7,1.0,0.3,0.1,0.1,0.1,0.0,0.0
4,0.2,0.2,1.1,2.6,10.7,16.8,13.8,5.4,1.9,0.6,0.5,0.0,0.2
5,1.4,0.3,1.5,6.8,21.7,45.7,53.8,26.6,6.3,1.6,0.7,0.4,0.2
6,0.8,0.1,0.6,2.7,11.4,35.5,56.4,42.9,14.3,2.7,1.1,0.2,0.3
7,0.2,0.2,0.3,0.7,3.5,13.0,33.5,36.9,19.7,3.3,0.2,0.2,0.3
8,0.2,0.1,0.2,0.1,1.9,3.1,9.3,18.7,15.8,5.0,1.0,0.5,0.1
9,0.2,0.0,0.0,0.2,0.5,0.9,3.7,9.2,14.2,6.3,2.1,0.7,0.0
10,0.0,0.0,0.0,0.0,0.1,0.2,0.3,1.6,7.2,5.3,1.7,0.6,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,2.2,1.0,0.2,0.0,0.0
12,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.2,0.0,0.3,0.4,0.2,0.0
