,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.1,0.0,0.1,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.3,1.7,2.7,1.1,0.2,0.0,0.0,0.0,0.0,0.0
4,0.1,0.2,1.1,3.2,9.6,19.6,13.5,5.0,0.9,0.3,0.4,0.0,0.1
5,0.5,0.6,0.8,5.5,22.2,52.3,56.1,24.3,3.7,0.6,0.2,0.1,0.1
6,0.9,0.2,0.3,3.0,9.1,36.7,64.6,40.1,12.1,1.7,0.3,0.0,0.0
7,0.3,0.2,0.0,0.8,2.1,12.2,34.4,41.7,17.9,2.0,0.3,0.1,0.0
8,0.1,0.0,0.4,0.4,1.5,2.6,8.3,19.8,17.5,4.4,0.9,0.1,0.0
9,0.1,0.0,0.0,0.0,0.2,0.9,4.3,10.6,15.5,5.2,1.2,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,7.8,5.5,1.3,0.2,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3,1.9,1.2,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.1,0.4,0.5,0.0,0.0
