,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.0
3,0.7,0.0,0.2,0.4,1.4,1.5,1.2,0.5,0.1,0.0,0.0,0.0,0.0
4,2.8,1.2,1.6,3.9,7.6,16.2,13.8,4.0,1.3,0.6,0.5,0.3,0.2
5,8.3,1.7,5.2,9.8,20.3,40.0,46.3,21.1,7.1,2.7,1.4,0.9,2.2
6,5.3,1.4,2.6,5.1,15.7,36.0,47.4,34.4,12.4,4.6,2.1,0.7,1.3
7,2.3,0.9,1.3,2.0,6.4,15.8,30.7,29.9,14.9,4.1,2.0,0.9,0.8
8,1.2,0.0,0.3,0.7,1.9,3.7,11.8,14.9,11.8,7.0,2.1,0.1,0.5
9,0.4,0.2,0.1,0.2,0.6,1.2,4.5,10.6,9.5,7.2,2.3,0.4,0.8
10,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.3,5.2,3.5,3.5,1.1,0.1
11,0.0,0.0,0.0,0.0,0.1,0.0,0.4,1.8,1.1,0.5,0.9,0.2,0.0
12,0.0,0.0,0.2,0.0,0.1,0.3,0.4,0.0,0.0,0.5,0.1,0.1,0.3
