,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.1,2.2,2.4,1.1,0.2,0.0,0.0,0.0,0.0,0.0
4,0.0,0.1,0.7,2.5,9.8,22.2,14.0,2.8,1.0,0.1,0.4,0.1,0.3
5,0.2,0.0,0.3,6.3,23.0,53.3,59.0,22.2,2.3,0.3,0.0,0.1,0.0
6,0.2,0.0,0.3,1.8,9.2,37.5,64.7,41.1,12.1,1.9,0.2,0.0,0.0
7,0.0,0.0,0.1,0.6,1.9,12.3,35.8,40.3,17.6,3.0,0.3,0.1,0.0
8,0.0,0.0,0.1,0.6,1.4,2.4,8.1,19.1,16.0,6.5,1.5,0.2,0.1
9,0.0,0.0,0.0,0.0,0.0,0.5,3.9,9.2,15.3,6.2,2.2,0.6,0.1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,7.5,5.4,2.4,0.4,0.2
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,2.3,1.2,0.1,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.2,0.7,0.1,0.0
