,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6,0.1,0.5,1.0,0.5,1.3,1.6,0.2,0.0,0.2,0.0,0.0,0.0
4,3.2,1.2,1.8,4.2,7.7,13.0,12.1,5.1,3.0,1.3,0.1,0.6,0.7
5,9.2,1.4,4.4,9.7,17.7,39.2,41.7,22.1,8.9,4.7,1.9,1.0,5.1
6,4.8,1.0,3.4,5.6,13.4,27.8,48.3,35.8,14.5,6.6,2.2,1.8,3.8
7,2.0,0.3,0.8,2.5,5.0,16.0,28.3,28.8,16.7,6.6,1.3,1.1,2.6
8,0.6,0.2,0.2,0.7,1.6,3.9,10.9,14.3,13.6,7.0,1.7,0.5,0.8
9,0.0,0.2,0.1,0.1,0.8,1.3,4.2,8.7,11.6,6.6,3.5,0.6,0.3
10,0.0,0.0,0.0,0.0,0.0,0.1,0.4,2.5,5.8,4.5,2.7,0.6,0.4
11,0.0,0.0,0.1,0.0,0.1,0.5,0.6,1.1,0.9,0.7,0.5,0.4,0.1
12,0.0,0.0,0.0,0.0,0.4,0.1,0.5,0.0,0.1,0.3,0.1,0.4,0.1
