,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.1,0.6,1.8,2.6,0.8,0.1,0.0,0.0,0.0,0.0,0.0
4,0.0,0.2,0.7,2.4,11.8,20.9,12.6,4.0,0.6,0.2,0.2,0.2,0.2
5,0.0,0.2,0.4,6.8,22.7,54.7,54.9,24.4,2.2,0.3,0.1,0.1,0.2
6,0.2,0.0,0.4,0.8,9.4,39.0,66.9,39.1,11.1,1.8,0.2,0.1,0.0
7,0.0,0.0,0.1,0.1,2.2,13.2,36.8,40.9,15.7,2.6,0.1,0.0,0.3
8,0.0,0.0,0.0,0.6,1.2,2.3,9.0,21.1,16.7,4.1,0.7,0.2,0.1
9,0.0,0.0,0.0,0.0,0.0,0.4,4.8,9.5,15.9,5.3,1.5,0.6,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,7.9,5.8,0.9,0.5,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,2.5,0.7,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.1,0.2,0.6,0.1,0.0
