,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.1,0.1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.1,0.0,0.5,2.1,2.1,0.7,0.4,0.1,0.0,0.0,0.0,0.0
4,0.1,0.2,0.7,3.1,9.2,20.5,13.4,5.0,1.1,0.4,0.2,0.0,0.1
5,1.6,0.5,1.7,6.9,19.3,49.2,55.2,25.4,4.4,1.8,0.3,0.0,0.7
6,1.3,0.3,1.1,3.2,10.3,37.2,58.2,40.8,13.5,2.7,0.2,0.2,0.0
7,0.3,0.0,0.3,1.5,3.9,14.6,30.6,36.6,19.5,3.5,0.8,0.1,0.3
8,0.3,0.0,0.1,0.3,1.0,3.4,9.5,18.0,15.3,5.5,1.7,0.5,0.4
9,0.0,0.0,0.0,0.0,0.3,1.3,3.8,8.5,15.5,6.4,1.5,0.5,0.2
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.1,5.4,1.6,0.3,0.1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,1.4,1.0,0.2,0.0,0.0
12,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.3,0.6,0.1,0.0
