,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.1,2.9,0.6,0.4,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.6,2.7,10.0,22.2,14.0,2.9,0.8,0.0,0.3,0.3,0.2
5,0.2,0.2,0.4,5.2,25.8,52.5,55.8,23.4,3.2,0.2,0.1,0.0,0.0
6,0.1,0.0,0.1,1.0,9.5,37.4,64.7,40.9,13.1,2.1,0.1,0.0,0.0
7,0.0,0.0,0.0,0.6,1.7,12.1,35.5,42.0,17.1,2.5,0.5,0.0,0.0
8,0.0,0.2,0.3,0.7,0.9,2.0,8.4,20.5,15.9,5.8,1.2,0.1,0.0
9,0.0,0.0,0.0,0.0,0.0,0.4,4.5,7.6,15.9,6.8,2.6,0.1,0.1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.0,5.4,2.5,0.4,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,2.3,1.1,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0
