,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.1,0.3,2.1,2.4,0.7,0.3,0.1,0.0,0.0,0.0,0.0
4,0.1,0.3,1.3,3.1,9.9,21.6,11.7,4.7,0.6,0.3,0.2,0.1,0.1
5,0.5,0.1,1.2,6.6,23.4,53.2,51.4,23.0,5.2,1.4,0.2,0.1,0.7
6,1.1,0.0,0.7,2.3,10.5,36.0,63.7,40.1,10.7,3.1,0.5,0.1,0.2
7,0.2,0.0,0.1,0.6,2.4,13.9,34.7,39.9,16.4,2.4,0.8,0.2,0.4
8,0.1,0.1,0.2,0.3,0.7,3.2,9.7,19.4,16.0,5.1,0.3,0.6,0.3
9,0.0,0.0,0.0,0.0,0.0,0.9,3.9,9.2,17.1,4.6,1.9,0.4,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,7.9,5.2,1.4,0.4,0.0
11,0.0,0.0,0.0,0.0,0.0,0.1,0.7,1.7,1.7,0.6,0.1,0.1,0.0
12,0.0,0.0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.6,0.3,0.1,0.0
