,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1,0.0,0.0,0.0,0.1,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0
3,0.3,0.2,0.2,0.8,1.2,1.8,0.8,0.3,0.4,0.0,0.0,0.0,0.0
4,1.5,0.4,1.7,4.2,9.0,14.8,12.6,6.4,1.8,0.7,0.3,0.3,0.3
5,6.0,1.5,3.3,8.4,17.6,44.2,43.8,25.7,8.1,3.2,1.0,0.9,3.3
6,3.0,0.8,1.6,4.0,13.2,32.9,53.3,36.4,13.0,5.9,1.8,1.1,2.0
7,1.5,0.4,0.5,2.0,5.4,15.0,30.5,31.8,16.6,4.4,1.5,0.7,1.7
8,0.7,0.0,0.3,0.2,0.7,4.2,11.6,16.3,11.1,7.6,2.0,0.3,1.0
9,0.1,0.0,0.2,0.3,0.1,1.7,5.0,8.0,11.6,6.8,2.4,1.0,0.8
10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.7,6.4,3.5,2.9,1.0,0.4
11,0.0,0.0,0.0,0.0,0.0,0.2,0.9,1.2,1.0,0.5,0.7,0.3,0.2
12,0.0,0.0,0.0,0.1,0.1,0.7,0.1,0.0,0.0,0.5,0.1,0.1,0.3
