100,7.06495
200,6.262499999999999
300,6.4511
400,6.0044
500,5.9916
600,5.9325
700,5.9524
800,6.0291
900,5.96345
1000,5.785
1100,5.8147
1200,5.8597
1300,5.8331
1400,5.8803
1500,5.80875
1600,5.88475
1700,5.69675
1800,5.70915
1900,5.98665
2000,5.64265
2100,5.67715
2200,5.66645
2300,5.7213
2400,5.742
2515,5.6664
