,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.5,2.5,9.5,19.5,14.0,5.0,1.0,0.0,0.0,0.0,0.0
5,1.0,0.0,1.0,6.0,19.0,49.0,57.5,25.0,3.5,0.5,0.0,0.0,0.0
6,1.0,0.0,0.5,3.0,9.0,35.5,61.5,42.5,11.5,1.5,0.0,0.0,0.0
7,0.0,0.0,0.0,1.0,3.0,14.0,30.0,37.5,19.5,3.0,1.0,0.0,0.0
8,0.0,0.0,0.0,0.0,1.0,3.0,9.5,18.0,15.5,5.5,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,1.5,4.0,9.0,16.0,6.0,1.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.5,2.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
