,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,3.5,9.5,20.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0
5,0.5,0.0,1.0,4.5,20.5,51.0,54.0,26.0,3.5,1.0,0.0,0.5,0.0
6,1.0,0.0,0.0,1.0,10.5,34.5,61.5,42.0,11.0,2.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.5,2.0,14.0,34.0,39.5,15.0,3.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,1.0,3.0,10.0,21.0,13.0,5.5,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,15.5,5.0,2.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,5.5,1.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
