,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5,0.0,0.0,0.0,1.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
4,1.5,0.5,1.0,3.5,7.0,14.5,12.5,3.5,1.5,1.0,0.0,0.0,0.0
5,5.0,1.0,3.5,10.0,20.5,39.0,46.0,21.5,5.5,2.5,1.0,0.5,0.5
6,3.0,1.0,2.5,3.5,16.0,37.5,48.5,35.0,12.5,3.5,2.0,0.0,0.5
7,2.5,0.0,0.5,1.0,6.0,15.5,33.0,29.5,17.0,4.0,1.0,0.5,0.5
8,1.0,0.0,0.0,0.0,1.5,4.0,11.5,14.5,12.0,7.5,1.5,0.0,0.0
9,0.0,0.0,0.0,0.0,0.5,1.0,5.0,11.0,10.5,7.5,1.5,0.0,0.5
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0,4.0,3.5,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
