,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,3.0,11.0,19.5,13.0,2.5,1.0,0.0,0.0,0.5,0.0
5,0.0,0.0,0.0,5.5,24.0,54.0,59.5,20.5,1.5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.5,10.5,38.0,66.0,39.5,10.5,1.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.5,2.0,12.5,37.0,41.5,17.0,1.5,0.0,0.0,0.0
8,0.0,0.0,0.0,0.5,1.0,3.0,9.0,20.0,15.5,4.0,1.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.5,15.0,6.0,1.5,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,5.5,2.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
