,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,2.0,10.5,22.5,13.5,3.0,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,3.5,26.0,52.5,60.0,20.5,1.5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,9.5,36.5,67.5,40.0,12.5,2.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.5,1.0,12.0,36.5,41.5,17.5,2.0,0.0,0.0,0.0
8,0.0,0.0,0.0,1.0,1.0,2.0,9.0,19.5,16.0,5.5,1.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,16.0,7.0,2.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.5,2.5,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
