,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,1.0,1.0,9.5,38.5,35.0,11.0,1.5,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,1.5,11.5,52.5,74.5,32.0,6.5,1.5,1.0
8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,47.0,28.5,6.0,0.5,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.5,30.5,34.0,11.5,4.0,2.0
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.5,21.0,11.5,2.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,5.0,12.0,9.0,5.0,2.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.0,6.0,0.0,3.0
