,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,1.0,4.5,11.0,7.0,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,2.0,10.0,43.5,33.5,8.5,2.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,2.0,12.0,53.5,79.0,28.5,6.5,2.0,0.5
8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.5,50.0,25.5,4.5,1.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,2.5,11.0,30.0,32.0,10.5,3.0,1.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,15.0,21.5,10.0,3.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,10.0,10.0,6.0,0.5
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.5,0.5,2.5
