,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.0,7.0,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,2.0,6.0,42.5,35.0,9.0,1.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,1.5,10.0,46.5,78.5,31.5,7.0,2.0,1.0
8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.5,50.0,28.0,5.0,1.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,30.0,38.0,10.5,2.5,2.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,22.0,11.0,3.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,10.5,11.0,5.0,2.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,1.0,2.5
