,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.5,4.0,10.0,8.0,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,2.0,12.0,42.0,29.5,8.5,2.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,2.5,12.0,61.5,69.0,27.0,7.5,2.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,50.5,26.5,5.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,3.5,10.0,32.5,30.5,9.5,3.5,1.5
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.5,23.0,8.0,2.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.5,10.0,5.5,1.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,4.0,1.0,2.5
