100,177.4297
200,109.77405
300,56.786249999999995
400,45.080799999999996
500,36.10445
600,40.25375
700,40.33755
800,31.324350000000003
900,30.80425
1000,31.7802
1100,32.98895
1200,28.9193
1300,28.627699999999997
1400,28.826999999999998
1500,28.79075
1600,28.71725
1700,30.3902
1800,29.060850000000002
1900,29.5323
2000,28.82945
2100,28.3349
2200,28.25415
2300,28.2787
2400,28.1873
2513,27.8976
