,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.3,4.1,3.4,1.3,0.9,0.0,0.0,0.0,0.0
5,0.2,0.0,0.0,0.0,2.0,12.3,31.1,18.7,7.1,1.1,0.0,0.0,0.5
6,0.1,0.0,0.1,0.3,0.7,10.8,52.9,46.4,13.3,3.1,0.3,0.3,0.7
7,0.5,0.0,0.0,0.2,0.7,4.5,36.7,84.8,39.8,14.5,3.7,0.4,1.2
8,0.1,0.0,0.1,0.0,0.0,1.3,8.2,36.9,34.6,13.3,3.4,1.0,0.1
9,0.1,0.0,0.0,0.0,0.0,0.1,1.0,14.0,30.3,18.8,5.2,1.9,0.6
10,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.5,12.7,9.4,5.5,2.2,1.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.7,4.5,2.2,0.3,0.1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,2.6,0.5,0.2,1.8
