,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,3.0,3.5,2.0,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,1.0,12.5,29.0,18.0,7.5,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,1.0,10.0,52.0,47.0,13.0,4.5,1.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,5.0,38.5,79.0,42.5,13.5,2.0,0.0,1.0
8,0.0,0.0,0.0,0.0,0.0,1.0,11.0,37.5,31.5,14.5,3.5,1.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.5,27.5,19.0,5.5,1.0,1.0
10,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,12.0,9.0,5.5,2.0,1.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,2.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,0.0,0.0,2.0
