,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.5,4.0,10.5,6.5,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,3.0,8.5,44.0,30.0,8.0,1.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,2.0,11.0,54.5,73.5,28.0,6.0,3.0,0.5
8,0.0,0.0,0.0,0.0,0.0,0.0,4.5,30.0,47.0,26.0,5.0,0.5,0.5
9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,30.5,35.5,10.5,3.5,2.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,15.0,20.0,11.5,3.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,9.5,11.0,5.0,2.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,0.5,3.0
