,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.9,0.3,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.1,1.1,4.2,10.1,6.6,0.8,0.0,0.1,0.0
6,0.2,0.0,0.0,0.0,0.6,2.6,12.3,41.9,29.6,8.6,1.6,0.5,0.1
7,0.1,0.0,0.0,0.1,0.4,2.8,12.8,55.6,74.2,27.1,6.6,1.4,0.9
8,0.0,0.0,0.0,0.0,0.1,0.3,5.9,28.4,47.7,26.1,6.3,0.9,0.3
9,0.2,0.0,0.0,0.3,0.1,0.5,4.0,10.1,29.9,32.6,11.1,3.9,2.3
10,0.1,0.0,0.0,0.0,0.1,0.0,0.5,3.3,14.1,19.8,11.7,3.4,1.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,5.7,10.9,9.4,5.5,2.2
12,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,2.8,7.4,5.7,1.4,3.4
