,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,0.6,0.6,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.1,0.9,4.2,10.4,6.4,0.9,0.1,0.0,0.0
6,0.0,0.0,0.0,0.0,0.4,4.2,12.3,42.8,28.5,7.6,1.3,0.7,0.2
7,0.3,0.0,0.0,0.0,0.3,2.6,14.7,59.4,70.2,25.5,6.6,1.5,0.9
8,0.0,0.0,0.0,0.0,0.1,0.8,6.4,31.6,45.3,25.2,5.2,0.7,0.7
9,0.0,0.0,0.0,0.2,0.2,0.5,2.7,12.8,29.4,33.4,10.2,3.9,1.7
10,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.6,15.2,19.5,10.9,3.8,0.7
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,4.7,10.7,10.5,5.1,1.7
12,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.2,2.7,8.4,5.1,1.0,3.4
