,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.4,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.5,4.0,9.9,7.4,1.1,0.1,0.0,0.0
6,0.0,0.0,0.0,0.1,0.5,2.3,9.3,42.0,32.7,9.0,1.4,0.6,0.1
7,0.1,0.0,0.0,0.1,0.1,1.3,13.4,54.3,72.7,30.7,6.8,2.0,0.5
8,0.0,0.0,0.0,0.0,0.0,0.6,5.2,28.7,48.9,25.5,6.3,0.5,0.3
9,0.3,0.0,0.0,0.0,0.0,0.7,3.6,11.5,29.4,33.2,10.9,3.4,2.0
10,0.0,0.0,0.0,0.1,0.0,0.1,0.2,3.4,15.3,19.9,11.8,2.7,0.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.8,4.8,12.1,9.2,5.1,1.9
12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,2.8,8.1,6.3,1.1,2.5
