,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.5,4.0,10.5,7.0,0.5,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,2.0,12.0,43.0,30.0,7.5,1.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,2.0,12.0,59.5,72.0,28.5,6.0,2.0,1.0
8,0.0,0.0,0.0,0.0,0.0,0.5,6.0,33.5,46.0,23.5,5.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,4.5,11.0,31.0,33.0,10.5,3.5,2.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,18.5,9.5,3.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.5,10.0,4.0,2.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,3.0
