,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.8,0.2,0.1,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.6,3.6,10.9,7.1,0.7,0.0,0.1,0.0
6,0.0,0.0,0.0,0.0,0.1,2.7,8.0,42.1,32.5,9.7,2.3,0.6,0.0
7,0.1,0.0,0.0,0.0,0.1,2.2,11.8,52.2,74.3,29.4,8.0,3.1,0.8
8,0.0,0.0,0.0,0.0,0.0,0.7,4.3,30.0,46.2,27.3,6.1,0.8,0.6
9,0.0,0.0,0.2,0.0,0.1,0.2,3.4,10.4,28.4,35.1,11.1,4.2,1.9
10,0.0,0.0,0.0,0.0,0.1,0.0,0.2,3.4,13.7,21.2,10.8,4.2,0.4
11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.9,4.8,10.1,9.6,6.7,1.8
12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,7.6,6.9,0.7,2.7
