,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1,0.0,0.1,0.0,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0
3,0.1,0.0,0.3,1.0,1.1,2.0,1.0,0.2,0.2,0.0,0.0,0.0,0.1
4,2.4,1.1,1.0,4.6,8.5,16.2,11.7,5.4,1.7,0.8,0.0,0.1,0.5
5,7.1,1.8,4.3,9.4,20.7,40.9,44.4,25.9,6.2,2.4,1.5,0.8,1.6
6,6.3,1.1,2.8,4.5,15.1,31.5,52.6,35.4,13.0,4.2,1.5,0.2,0.8
7,1.9,0.5,1.0,2.5,4.2,15.5,29.6,34.2,16.3,3.6,1.1,1.0,0.6
8,1.2,0.1,0.2,0.5,0.9,4.5,10.6,18.6,12.8,4.3,1.8,0.3,0.2
9,0.4,0.0,0.0,0.2,0.2,1.1,4.5,10.2,13.0,6.3,1.5,0.6,0.0
10,0.0,0.0,0.0,0.0,0.2,0.1,0.6,2.6,6.8,4.0,2.0,0.5,0.2
11,0.1,0.0,0.0,0.0,0.1,0.1,0.4,1.4,1.7,0.4,0.3,0.3,0.2
12,0.0,0.0,0.0,0.0,0.5,0.3,0.1,0.1,0.1,0.4,0.3,0.0,0.2
