,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.1,0.9,1.7,2.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0
4,0.0,0.1,1.1,3.7,11.0,22.4,11.3,2.9,0.8,0.1,0.3,0.2,0.1
5,0.3,0.0,1.2,8.1,26.5,52.6,52.7,20.6,3.7,0.7,0.2,0.2,0.2
6,0.1,0.4,0.2,2.3,13.4,41.4,61.3,37.3,11.3,0.9,0.2,0.1,0.1
7,0.2,0.1,0.1,0.7,3.9,15.3,36.5,38.0,14.6,2.0,0.5,0.0,0.1
8,0.2,0.0,0.1,1.1,1.5,4.0,9.1,21.3,14.1,3.6,0.9,0.1,0.0
9,0.1,0.0,0.0,0.2,0.3,1.2,4.6,10.2,14.4,5.6,1.3,0.1,0.0
10,0.0,0.0,0.0,0.0,0.0,0.1,0.6,2.5,7.4,4.9,1.3,0.2,0.0
11,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.5,2.0,0.9,0.0,0.0,0.0
12,0.0,0.0,0.0,0.2,0.3,0.4,0.1,0.0,0.0,0.2,0.8,0.0,0.0
