,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,3.5,9.5,25.0,12.0,3.0,1.0,0.0,0.5,0.0,0.0
5,0.0,0.0,0.0,4.5,24.5,52.5,58.5,22.5,2.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,9.5,37.0,67.5,38.0,12.5,1.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,2.0,12.0,37.0,40.5,16.5,2.5,0.0,0.0,0.0
8,0.0,0.0,0.0,1.0,1.0,2.5,7.5,21.5,16.0,6.0,1.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,15.0,7.0,2.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,5.5,2.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
