,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.2,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.1,0.3,2.1,2.4,1.0,0.1,0.0,0.0,0.0,0.0,0.0
4,0.1,0.0,0.7,2.9,9.2,22.1,13.4,3.4,1.3,0.4,0.2,0.2,0.1
5,1.1,0.0,1.5,5.4,21.0,48.9,56.2,25.2,5.7,1.5,0.0,0.3,0.2
6,0.4,0.0,0.5,2.0,9.0,36.9,63.2,40.9,13.5,2.1,0.4,0.0,0.1
7,0.6,0.0,0.4,1.0,2.1,12.5,33.5,39.8,18.5,2.8,0.6,0.2,0.0
8,0.3,0.1,0.0,0.3,1.1,2.9,10.1,18.3,17.2,5.1,0.3,0.3,0.0
9,0.0,0.0,0.1,0.0,0.1,0.8,3.7,8.7,15.9,6.8,1.4,0.5,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.0,4.7,2.3,0.1,0.1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,2.3,0.9,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.2,0.6,0.1,0.1
