,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1,0.0,0.0,0.0,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.1,0.0,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0
3,0.3,0.0,0.1,0.9,1.5,1.4,1.2,0.6,0.0,0.0,0.0,0.0,0.0
4,2.1,0.4,1.7,3.5,10.0,12.3,13.6,6.0,2.1,1.0,0.4,0.3,0.6
5,8.3,1.5,4.0,11.0,21.0,36.3,41.2,24.1,11.0,2.9,1.3,0.6,3.8
6,5.7,1.3,2.1,6.2,15.2,30.4,48.0,34.3,17.1,4.6,1.4,1.1,1.6
7,2.0,0.3,0.8,2.3,6.0,13.7,29.6,29.6,17.2,6.2,1.6,0.7,2.0
8,1.1,0.2,0.4,0.6,1.2,4.7,9.5,15.6,14.5,5.7,1.4,0.3,0.8
9,0.5,0.0,0.0,0.0,0.5,1.7,5.3,9.4,10.4,6.7,2.3,0.9,0.3
10,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.1,5.0,4.7,2.2,0.6,0.1
11,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.1,1.7,0.5,0.6,0.0,0.1
12,0.0,0.0,0.0,0.2,0.3,0.1,0.3,0.1,0.2,0.2,0.4,0.2,0.0
