,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,3.0,10.0,21.0,14.0,2.5,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1.0,5.5,25.5,55.5,56.5,21.0,2.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,9.5,37.0,67.0,38.5,10.0,1.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,2.0,15.5,34.5,43.0,14.5,1.5,0.0,0.0,0.0
8,0.0,0.0,0.0,1.0,1.0,3.0,9.0,19.0,18.5,5.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.5,17.0,5.5,1.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,6.0,1.5,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
