,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.2,1.9,3.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.3,1.9,10.5,23.6,13.6,2.8,0.5,0.2,0.4,0.2,0.0
5,0.0,0.0,0.5,5.6,21.6,56.5,59.4,21.0,2.2,0.2,0.0,0.0,0.0
6,0.1,0.1,0.1,1.1,10.0,40.2,66.5,39.0,11.1,0.7,0.0,0.1,0.0
7,0.0,0.0,0.0,0.6,2.3,13.5,37.3,42.6,14.0,1.6,0.1,0.0,0.0
8,0.0,0.0,0.2,0.4,1.6,2.5,9.1,20.3,16.1,5.1,0.7,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,1.0,3.9,9.7,16.1,6.0,1.3,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.2,5.2,2.0,0.1,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,2.3,1.1,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.4,0.6,0.0,0.0
