,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,3.5,8.0,19.5,13.5,4.5,1.0,0.0,0.0,0.0,0.0
5,1.5,0.0,1.0,6.5,20.5,48.0,59.0,25.0,3.0,1.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.5,10.5,36.0,65.0,40.0,11.5,1.5,0.0,0.0,0.0
7,0.0,0.0,0.0,1.0,3.0,13.0,31.5,43.0,16.0,2.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.5,1.0,2.0,9.0,21.0,15.5,4.5,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.5,3.5,11.0,15.5,5.5,1.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,1.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
