,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.1,0.3,2.2,2.5,0.5,0.3,0.1,0.0,0.0,0.0,0.0
4,0.0,0.1,0.7,2.8,11.3,21.8,12.3,3.4,0.8,0.2,0.1,0.2,0.3
5,0.4,0.3,1.0,5.4,23.1,57.4,56.6,20.7,1.9,0.2,0.0,0.0,0.0
6,0.6,0.1,0.3,1.3,9.8,39.7,65.0,39.7,11.5,0.9,0.1,0.0,0.0
7,0.0,0.0,0.0,0.2,3.0,12.5,36.2,42.3,15.7,1.9,0.1,0.1,0.0
8,0.0,0.0,0.4,0.3,1.7,2.7,8.8,20.2,16.2,5.1,0.6,0.0,0.0
9,0.0,0.0,0.0,0.0,0.2,1.1,3.5,9.6,16.4,6.0,1.2,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,8.5,5.1,1.8,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,2.3,1.0,0.1,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.4,0.5,0.1,0.0
