,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,2.0,10.0,23.5,13.0,3.0,0.5,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,5.0,21.5,57.5,59.0,21.5,2.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.0,10.0,41.5,65.0,39.0,10.5,0.5,0.0,0.0,0.0
7,0.0,0.0,0.0,0.5,1.5,14.0,36.5,43.0,13.5,2.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,1.0,2.0,9.0,20.5,16.5,5.0,0.5,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.5,16.0,7.0,1.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,4.5,2.5,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
