,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1,0.0,0.1,0.5,2.2,2.5,0.3,0.3,0.0,0.0,0.0,0.0,0.0
4,0.1,0.4,0.9,4.1,11.1,20.4,12.1,3.6,0.5,0.4,0.1,0.0,0.3
5,0.2,0.3,1.1,8.8,25.5,54.4,54.7,19.1,2.4,0.4,0.1,0.0,0.0
6,0.5,0.0,0.5,2.6,11.1,40.2,65.5,37.5,9.7,1.3,0.0,0.0,0.1
7,0.0,0.0,0.3,0.8,2.9,13.0,37.6,40.5,14.6,1.9,0.4,0.0,0.0
8,0.0,0.1,0.6,0.5,1.3,2.6,8.5,19.9,16.9,4.6,1.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.1,1.2,4.7,8.8,15.0,6.5,1.6,0.1,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,8.6,5.1,1.7,0.2,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,2.2,1.0,0.1,0.0,0.0
12,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.4,0.6,0.0,0.0
