,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.1,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.2,0.3,2.0,2.5,0.7,0.3,0.0,0.0,0.0,0.0,0.0
4,0.2,0.2,0.5,2.9,10.9,21.4,13.5,3.0,0.4,0.6,0.3,0.1,0.0
5,0.3,0.1,0.8,5.3,23.8,55.7,58.6,19.6,2.1,0.3,0.1,0.1,0.2
6,0.4,0.2,0.3,0.7,9.7,41.3,66.5,37.2,11.2,1.3,0.2,0.0,0.0
7,0.1,0.0,0.0,0.4,2.2,12.3,37.9,41.3,15.0,2.7,0.1,0.0,0.0
8,0.1,0.0,0.3,0.3,1.9,2.1,8.8,20.1,17.0,4.4,1.0,0.0,0.0
9,0.1,0.0,0.0,0.0,0.0,0.6,4.5,8.8,15.9,6.3,1.7,0.1,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,7.5,5.2,1.9,0.2,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.7,0.8,0.1,0.0,0.0
12,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.2,0.8,0.0,0.0
