,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,4.0,8.0,21.0,14.5,4.0,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,5.5,25.0,51.0,58.5,21.5,2.5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.0,10.5,37.0,67.5,41.5,12.5,2.0,0.0,0.0,0.0
7,0.0,0.0,0.0,1.0,2.0,11.5,35.0,41.0,19.0,2.0,0.0,0.0,0.0
8,0.0,0.0,0.0,1.0,1.0,3.0,8.5,20.5,18.5,4.5,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.5,16.5,7.0,0.5,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
