,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.1,0.0,0.1,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.1,0.0,0.5,1.8,2.2,0.7,0.3,0.4,0.0,0.0,0.0,0.0
4,1.0,0.4,0.7,3.2,10.0,17.7,13.6,4.9,1.4,0.5,0.2,0.1,0.3
5,3.4,0.6,1.9,7.2,22.3,46.7,51.3,23.4,6.1,2.0,0.7,0.2,1.2
6,1.7,0.3,0.5,3.7,11.0,33.7,59.1,41.3,12.8,2.1,1.1,0.6,1.1
7,1.3,0.0,0.0,1.2,3.4,11.6,33.1,37.6,17.9,3.3,1.4,0.3,0.9
8,0.4,0.3,0.2,0.4,1.4,2.7,9.5,18.6,13.8,6.3,1.9,0.1,0.4
9,0.1,0.0,0.0,0.3,0.3,0.8,4.2,9.2,14.7,5.9,2.2,0.2,0.1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9,7.4,5.1,2.0,0.3,0.2
11,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.7,1.6,0.7,0.5,0.0,0.0
12,0.0,0.0,0.1,0.0,0.2,0.7,0.0,0.0,0.1,0.5,0.3,0.0,0.1
