100,17.1973
200,24.3043
300,6.7481
400,8.2093
500,13.677
600,6.5718
700,8.0105
800,6.6807
900,7.2135
1000,7.1363
1100,10.1005
1200,7.5215
1300,7.0347
1400,6.6164
1500,6.7649
1600,9.228
1700,7.669
1800,8.0297
1900,8.2609
2000,7.5931
2100,7.9894
2200,6.7866
2300,8.0063
2400,7.9103
2515,7.7598
